id,front,right,back,left,x,y,yaw
304,32766,49,294,32766,2.336790084838867,-1.9679208993911743,-8.80250358581543
305,346,72,257,504,2.346698522567749,-1.9624717235565186,3.726314067840576
306,273,104,322,574,2.3609726428985596,-1.9600841999053955,20.65177345275879
307,252,284,428,32766,2.369007110595703,-1.954125165939331,34.5821418762207
308,241,495,628,32766,2.3724427223205566,-1.9429364204406738,44.167240142822266
309,246,32766,32766,519,2.3740861415863037,-1.9361931085586548,48.8766975402832
310,258,325,32766,495,2.372699022293091,-1.9295514822006226,54.27556610107422
311,306,462,32766,468,2.378514289855957,-1.9314121007919312,56.48912048339844
312,293,32766,32766,469,2.3802194595336914,-1.934955358505249,46.364139556884766
313,220,52,32766,519,2.3698179721832275,-1.9408658742904663,29.006786346435547
314,220,57,32766,32766,2.366940975189209,-1.9458990097045898,13.758187294006348
315,241,79,32766,32766,2.3583168983459473,-1.9418343305587769,-2.927786350250244
316,270,32766,276,483,2.3509697914123535,-1.9380861520767212,-15.640084266662598
317,356,32766,312,32766,2.3348426818847656,-1.9300405979156494,-25.319358825683594
318,476,32766,381,32766,2.31973934173584,-1.9226646423339844,-36.735557556152344
319,668,32766,410,32766,2.3141298294067383,-1.9194282293319702,-49.418575286865234
320,544,32766,472,263,2.3172385692596436,-1.917592167854309,-54.447303771972656
321,542,650,32766,277,2.317979335784912,-1.9212652444839478,-45.815975189208984
322,581,32766,437,345,2.3158159255981445,-1.9276896715164185,-36.12464904785156
323,665,32766,398,32766,2.31284499168396,-1.9352986812591553,-35.50198745727539
324,648,32766,417,32766,2.314201593399048,-1.9499545097351074,-39.480567932128906
325,576,32766,431,313,2.3167884349823,-1.9698184728622437,-38.81427001953125
326,541,32766,439,315,2.317279100418091,-1.9866291284561157,-36.917327880859375
327,516,32766,450,308,2.3215084075927734,-2.0024616718292236,-36.649810791015625
328,475,991,461,299,2.3226606845855713,-2.014425277709961,-36.06124496459961
329,463,32766,464,301,2.3217380046844482,-2.0121030807495117,-35.39838409423828
330,470,32766,458,303,2.3197438716888428,-1.9996305704116821,-36.17323303222656
331,480,32766,459,298,2.3142459392547607,-1.9795624017715454,-38.02534103393555
332,495,32766,449,297,2.3110909461975098,-1.9594379663467407,-40.013450622558594
